	36	error 36	41	error 41	47	error 47	54	error 54	62	error 62	71	error 71	82	error 82	94	error 94	108	error 108	124	error 124	143	error 143	164	error 164	190	error 190	218	error 218	250	error 250	288	error 288	331	error 331	380	error 380	438	error 438	504	error 504	580	error 580	666	error 666	766	error 766	880	error 880	1013	error 1013
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1500.0	0.0	0.0	0.0	1500.0	0.0	1500.0	0.0	1500.0	0.0	1500.0	0.0	1500.0	0.0	1500.0	0.0	1500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0115112622144191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1511.8734585392926	0.0	0.0	0.0	1546.9713027159414	18.90740550790803	1554.7579844350635	38.069835566733225	1528.7621783388693	11.407310990449707	1535.597529774809	28.897827654450538	1531.0819707866674	24.617061563205937	1542.607900978781	15.079545548334252	1588.9806664700454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0231550335866073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1524.0580240404906	0.0	0.0	0.0	1595.688863641611	39.74322600452604	1611.5751423860547	78.59537400585678	1557.9458187437144	22.969577494491844	1572.1286172899183	59.361118765600615	1562.8387869488756	50.119978204850156	1585.9616794441888	30.708808056389774	1681.8162627384795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0349328394642257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1536.556997657002	0.0	0.0	0.0	1646.0234478718467	62.34124737797125	1670.095738991935	121.05378128174081	1587.5398136957226	34.67720249508553	1609.4574044118026	91.06733008350034	1595.2092332171396	76.38655314628606	1630.0107643314286	46.830818853684725	1777.8721197845148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0468462227536115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1549.3735611832597	0.0	0.0	0.0	1697.834683048736	86.52101388822646	1729.936747881297	164.8791536527617	1617.5319276852688	46.519602476164415	1647.4375294758058	123.66132957339018	1628.1271260874491	103.28262978252947	1674.700359536687	63.383768988978964	1876.464528834905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0588967441219026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1562.5107667666257	0.0	0.0	0.0	1750.970491413053	112.08710050470675	1790.6864964903202	209.46213836281032	1647.9087390407738	58.48516209493906	1685.911605676902	156.7565976473007	1661.5210647676406	130.66198136822152	1719.9712315234956	80.3008040986514	1976.8583018781505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0710859822014844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1575.9715261103463	0.0	0.0	0.0	1805.2664975796138	138.82835409401045	1851.9032541078948	254.14944858104994	1678.6555792721167	70.56118731071787	1724.7106774112442	189.93626304963195	1695.3141715606055	158.3661793933003	1765.7594879184442	97.50980956758607	2078.26422894107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0834155337967943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1589.7585991462245	0.0	0.0	0.0	1860.5454110824326	166.5171022324053	1913.1137604092576	298.24345415856305	1709.7564698310828	82.7338569706539	1763.6536537067993	222.7542020018535	1729.4238212708854	186.22445891205737	1811.996346743607	114.93318685100577	2179.8364280903047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0958870140935042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1603.8745821548525	0.0	0.0	0.0	1916.6163826997017	194.90832837152834	1973.8116921556618	341.0020525169405	1741.194056187629	94.9881728649482	1802.5467178490917	254.73645129478524	1763.7613592056866	214.0536013863683	1858.6078959197978	132.4876219311445	2280.6695839701074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1085020568701114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1618.3218953103817	0.0	0.0	0.0	1973.2743335315226	223.73881203810217	2033.4560656507826	381.63908664732685	1772.9495391170014	107.30790827894427	1841.1827122746895	285.3832476567339	1798.2318073253336	241.65785954344702	1905.5148426611224	150.08384707293465	2379.7960705311552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.121262314711966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1633.1027696259162	0.0	0.0	0.0	2030.2992557647747	252.726232698939	2091.4695724544786	419.3256965309902	1805.002603088774	119.67555508784649	1879.3404977703597	314.1721219882143	1832.7335580814965	268.82895484296597	1952.632252367066	167.62639733765965	2476.1829534425824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.134169459227762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1648.2192332746974	0.0	0.0	0.0	2087.455484019667	281.5682358712993	2147.236845761288	453.19320123678176	1837.3313416448298	132.07226946223506	1916.7842859799748	340.56267694109977	1867.1580554643278	295.34618718927953	1999.869276603685	185.01336374330668	2568.728867511249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1472251812685188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1663.6730972612786	0.0	0.0	0.0	2144.490936131102	309.94146000545095	2200.1026547542715	482.33847944010955	1869.9121796490595	144.47781628016605	1953.2629441839752	364.00401247610995	1901.3894627617228	320.9767097200027	2047.1288697501914	202.13614557058125	2656.2607642576518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1604311911490852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1679.4659404159058	0.0	0.0	0.0	2201.1363221751744	337.5005226112449	2249.3700241446286	505.83347868038095	1902.7197922872062	156.8705123756047	1988.5092712776568	383.94633107549186	1935.3043165154381	345.47604069768215	2094.307493871448	218.8792051714519	2737.5305246171624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.173789218872193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1695.5990936842757	0.0	0.0	0.0	2257.104320506653	363.8769640433849	2294.298276003611	522.7417037770459	1935.727020690724	169.2271687948188	2022.2392438345457	399.85922303815096	1968.771166139564	368.5889125607674	2141.294811360505	235.11982984198963	2811.211431547804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.187301014355089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1712.073623683786	0.0	0.0	0.0	2312.088719527289	388.67814730091936	2334.100990885616	532.1468628465325	1968.9047840538296	181.5230322840989	2054.15123109972	411.2608125344027	2001.6501986469664	390.05059944653806	2187.973364878337	250.7279070208586	2875.894497131613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2009683476587762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1728.8903154962711	0.0	0.0	0.0	2365.763523857049	411.486112135139	2367.9566922363874	533.2228597594383	2002.2219881080578	193.73172629625313	2083.930998644243	417.7791448153141	2033.792847908702	409.58892586403636	2234.2182441003783	265.56572149137594	2930.0846385553045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2147930092198942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1746.0496546660772	0.0	0.0	0.0	2417.7820235309177	431.8563816964791	2398.0221097722742	529.6777968319578	2035.6454298135736	205.8251918829492	2112.62141360052	422.42976104681435	2065.041387850005	426.92725157133015	2279.896738761166	279.4877867370602	2972.1966971473657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2287768100852676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1763.5518083711268	0.0	0.0	0.0	2467.775824792655	449.31671988517814	2426.1643151122717	524.2634725783156	2069.1396981212715	217.77362893917373	2141.137335072089	427.5646438472628	2095.2285089643287	441.78886855051906	2324.8679774696047	292.3407276518911	3000.5512944325505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2429215821491566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1781.3966057333932	0.0	0.0	0.0	2515.35384100379	463.3658375021468	2452.0994250554622	516.3765487552616	2102.6670706542654	229.54543839020081	2169.4198064678326	433.05827845568365	2124.1768775039577	453.90346345251504	2368.982551747704	303.96323926074245	3013.3705189406855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2572291783932361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1799.583517233922	0.0	0.0	0.0	2560.1012421310506	473.47204522573287	2475.526919921546	505.45162725901974	2136.1874061517537	241.10716606727775	2197.406292826858	438.7781160322933	2151.6986766819136	463.0166387038906	2412.0821247254075	314.1861572822612	3013.9297769716877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
