	36	error 36	41	error 41	47	error 47	54	error 54	62	error 62	71	error 71	82	error 82	94	error 94	108	error 108	124	error 124	143	error 143	164	error 164	190	error 190	218	error 218	250	error 250	288	error 288	331	error 331	380	error 380	438	error 438	504	error 504	580	error 580	666	error 666	766	error 766	880	error 880	1013	error 1013
1.121262314711966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5907730295068145	0.0	0.0	0.0	19.20659159726135	11.56283573487853	8.891235360811281	11.46651026749782	11.959356013719672	25.428665524226435	17.930247044988374	31.110983289312877	2.6545948296761575	20.51235270353036	7.875177153841071	31.85304421607065	16.725142951434556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.134169459227762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7211261525617629	0.0	0.0	0.0	19.279399239578343	10.68527864137416	8.753582533059951	11.240387587555515	12.00306861874613	25.23727943194666	18.483975670124792	32.268267303194975	2.776729516978017	20.35686271347396	8.752501657445464	30.47617239073646	16.275950078213782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1472251812685188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8500152087942132	0.0	0.0	0.0	19.345169007867625	9.81000271385891	8.616765032663329	11.017574068742675	12.036976434820719	25.02705741129453	19.04485919388563	33.47641684568423	2.9048530687841314	20.200544524558897	9.616626609263664	29.135724064866995	15.831555640698225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1604311911490852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9773505337059968	0.0	0.0	0.0	19.403808228407478	8.937410813022725	8.480937729317276	10.798539117758324	12.061031503854597	24.79802043187801	19.612651701309172	34.73372611530992	3.03891277165824	20.043645797259735	10.467156829444527	27.833902320906287	15.3923196836459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.173789218872193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1030395991730488	0.0	0.0	0.0	19.455228854104178	8.067922296770806	8.346263755592455	10.58378060862364	12.075197423881697	24.550234738220574	20.187084746190155	36.038439298382464	3.178844531797254	19.8864295914862	11.303697305684977	26.573081209501748	14.958616038264614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.187301014355089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2269869329899206	0.0	0.0	0.0	19.49934785789969	7.201973594414931	8.212914860975792	10.373821996284425	12.0794501329216	24.283814124040553	20.767866212893207	37.38875235107701	3.324572216616466	19.72917378937612	12.125853665881712	25.355817645335545	14.53083279443679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2009683476587762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.349094036210879	0.0	0.0	0.0	19.536087645861297	6.340018800203859	8.081071779786246	10.169208384601815	12.073778729877551	23.99892236165237	21.354679129950426	38.78281203820499	3.476006966833704	19.57217031609334	12.933232679751887	24.184860336870223	14.109372788793172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2147930092198942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.469259298226483	0.0	0.0	0.0	19.565376490784868	5.482530286844075	7.9509246134843465	9.970501406874398	12.058186333996574	23.695775790620267	21.94718043355935	40.218712713499265	3.6330464778661122	19.415724136805935	13.725442790742216	23.063153548846266	13.694654109169171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2287768100852676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5873779095127025	0.0	0.0	0.0	19.58714898717578	4.62999933968407	7.8226732279139215	9.778272788136285	12.03269098447749	23.374646069489383	22.54499967902681	41.694491272377135	3.7955742493079887	19.260152008005427	14.502094679599415	21.99383269541028	13.287110615995624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2429215821491566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7033417719879367	0.0	0.0	0.0	19.60134652850536	3.7829368122583755	7.696527666034086	9.593096482485114	11.997326581873939	23.035863093818836	23.147737698131493	43.20812064726148	3.963458801211528	19.105780961909016	15.262801861030285	20.980207848598447	12.887192481194543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2572291783932361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8170394069113327	0.0	0.0	0.0	19.60791780767553	2.9418738039111494	7.57270857671981	9.415539318757265	11.952143873002434	22.679818082740315	23.754965200301967	44.757502154177125	4.136552855843564	18.952946504005002	16.00718131493734	20.025730326762066	12.49536674516985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
